id,dataset,kecamatan,gender,latitude,longitude,panjang,lebar,ac,air_panas,bak_mandi,bantal,bathtub,cctv,cermin,cleaning_service,dapur,dispenser,ember_mandi,guling,jemuran,kamar_mandi_dalam,kamar_mandi_luar,kartu_akses,kasur,kipas_angin,kloset_duduk,kloset_jongkok,kulkas,kursi,laundry,lemari_baju,locker,meja,meja_makan,microwave,mushola,parkir_mobil,parkir_motor,parkir_sepeda,penjaga_kos,rice_cooker,ruang_santai,shower,sofa,taman,termasuk_listrik,tv,wastafel,wifi,harga,luas,kategori_harga,total_facilities,jumlah_fasilitas_premium,jumlah_fasilitas_non_premium,jumlah_fasilitas_netral,luas_m2
91,itb,coblong,Kos Campur,-6.871252192,107.6154939,2.8,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1300000,5.6,Medium,23,8,2,13,5.6
92,itb,coblong,Kos Campur,-6.885068,107.623175,3,4,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2000000,12,Medium,25,11,3,11,12
93,itb,cicendo,Kos Campur,-6.9072412,107.5953284,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2500000,12,High,5,4,0,1,12
94,itb,coblong,Kos Campur,-6.88336,107.61858,3,4,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,2500000,12,High,18,8,1,9,12
95,itb,coblong,Kos Putri,-6.87705,107.612149,3,4,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1900000,12,Medium,21,8,3,10,12
96,itb,cicendo,Kos Campur,-6.9031738,107.5943782,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1300000,9,Medium,7,5,0,2,9
97,itb,cibeunying kaler,Kos Putri,-6.897756,107.626884,3,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,600000,6,Low,17,1,6,10,6
98,itb,coblong,Kos Campur,-6.872597,107.614004,2,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1600000,8,Medium,23,7,5,11,8
99,itb,cidadap,Kos Putra,-6.880974,107.60418,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1200000,9,Medium,19,6,3,10,9
100,itb,coblong,Kos Campur,-6.8835598,107.6216176,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2900000,16,High,23,10,3,10,16
101,itb,coblong,Kos Putri,-6.8896011,107.6252403,3,3,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1500000,9,Medium,21,7,2,12,9
102,itb,cibeunying kaler,Kos Putri,-6.897756,107.626884,3,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,550000,3,Low,16,2,6,8,3
103,itb,coblong,Kos Putri,-6.8715464,107.6170236,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,950000,9,Low,12,2,5,5,9
104,itb,coblong,Kos Putri,-6.871834,107.61963,4.3,3,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2019000,12.9,High,20,8,2,10,12.9
105,itb,cibeunying kaler,Kos Putri,-6.897162,107.627618,3,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,700000,12,Low,18,2,6,10,12
106,itb,coblong,Kos Campur,-6.871619,107.616877,3,4,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1000000,12,Low,12,2,4,6,12
107,itb,coblong,Kos Putra,-6.885349276,107.6200677,3,3,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1800000,9,Medium,22,8,3,11,9
108,itb,coblong,Kos Putra,-6.890466,107.624172,3,4,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,800000,12,Low,19,3,7,9,12
109,itb,coblong,Kos Putri,-6.871462,107.616326,3,3,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,850000,9,Low,19,5,5,9,9
110,itb,coblong,Kos Campur,-6.8859155,107.6193198,3,3,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,2250000,9,High,23,10,1,12,9
111,itb,coblong,Kos Putra,-6.890915,107.622487,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,800000,9,Low,13,1,6,6,9
112,itb,cibeunying kaler,Kos Campur,-6.8987146,107.6248681,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,750000,9,Low,14,4,4,6,9
113,itb,coblong,Kos Campur,-6.873385872,107.6144321,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,950000,12,Low,9,2,3,4,12
114,itb,cicendo,Kos Campur,-6.904229,107.59617,3,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1300000,9,Medium,15,5,3,7,9
115,itb,coblong,Kos Putri,-6.881605,107.608674,4.4,4.5,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,2400000,19.8,High,26,9,4,13,19.8
116,itb,cidadap,Kos Campur,-6.881052,107.604146,3,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1700000,15,Medium,19,9,1,9,15
117,itb,coblong,Kos Putri,-6.887954,107.619894,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1200000,20,Medium,17,4,7,6,20
118,itb,coblong,Kos Campur,-6.874398,107.614778,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1000000,9,Low,19,6,4,9,9
119,itb,coblong,Kos Putra,-6.885993,107.620062,3,2.8,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2000000,8.4,Medium,21,9,2,10,8.4
120,itb,coblong,Kos Putra,-6.880787434,107.6216365,4,4,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2450000,16,High,20,7,3,10,16
121,itb,cidadap,Kos Campur,-6.87318,107.607047,3,3,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1400000,9,Medium,24,8,4,12,9
122,itb,sukajadi,Kos Campur,-6.887043,107.600446,3,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,700000,12,Low,16,6,1,9,12
123,itb,cidadap,Kos Campur,-6.878346,107.604851,3,3,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,750000,9,Low,24,6,7,11,9
124,itb,coblong,Kos Putra,-6.887143711,107.6164927,3,3.2,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1220000,9.6,Medium,21,7,3,11,9.6
125,itb,coblong,Kos Putra,-6.89303,107.607001,3,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,750000,9,Low,15,2,6,7,9
126,itb,coblong,Kos Putri,-6.892145525,107.6200087,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,600000,9,Low,13,2,4,7,9
127,itb,coblong,Kos Putri,-6.892902,107.61544,4,4,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,2200000,16,High,21,9,3,9,16
128,itb,coblong,Kos Putra,-6.87931,107.608478,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,700000,9,Low,16,3,6,7,9
129,itb,coblong,Kos Campur,-6.886805,107.616003,3,3,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1350000,9,Medium,17,6,2,9,9
130,itb,coblong,Kos Putri,-6.876543,107.612645,3.5,3,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1750000,10.5,Medium,21,8,3,10,10.5
131,itb,bandung wetan,Kos Putri,-6.900828,107.605762,2.5,2.5,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,500000,6.25,Lowest,17,4,6,7,6.25
132,itb,coblong,Kos Campur,-6.885696,107.62344,2,3,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1500000,6,Medium,24,10,3,11,6
133,itb,coblong,Kos Putri,-6.8946222,107.6065921,3,3,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1650000,9,Medium,21,10,3,8,9
134,itb,coblong,Kos Putri,-6.886142,107.618794,3,2.9,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,2200000,8.7,High,25,9,3,13,8.7
135,itb,coblong,Kos Putra,-6.873891,107.617455,3,2.7,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1200000,8.1,Medium,20,7,3,10,8.1
136,itb,coblong,Kos Campur,-6.898901,107.6037993,3,3,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1400000,9,Medium,21,9,4,8,9
137,itb,bandung wetan,Kos Putri,-6.8979688,107.6079031,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,600000,12,Low,10,1,5,4,12
138,itb,coblong,Kos Campur,-6.88336,107.61858,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1800000,15,Medium,18,6,3,9,15
139,itb,coblong,Kos Putri,-6.897891,107.620976,3,4,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1500000,12,Medium,24,10,3,11,12
140,itb,coblong,Kos Putri,-6.894303,107.6066096,3,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1250000,9,Medium,24,7,4,13,9
141,itb,coblong,Kos Campur,-6.877316,107.616017,3,4,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,2150000,12,High,23,10,3,10,12
142,itb,coblong,Kos Putri,-6.898539,107.61654,3,5,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,2400000,15,High,22,10,2,10,15
143,itb,coblong,Kos Campur,-6.871252192,107.6154939,2.9,2.2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1400000,6.38,Medium,24,8,3,13,6.38
144,itb,coblong,Kos Putra,-6.890783487,107.6249564,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,950000,9,Low,14,5,2,7,9
145,itb,coblong,Kos Putri,-6.881133276,107.612645,3,4,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1600000,12,Medium,20,9,3,8,12
146,itb,coblong,Kos Putra,-6.881438,107.614058,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,800000,9,Low,12,4,3,5,9
147,itb,coblong,Kos Campur,-6.890559,107.625911,3,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,900000,12,Low,22,7,4,11,12
148,itb,coblong,Kos Campur,-6.871252192,107.6154939,6,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2200000,18,High,24,9,2,13,18
149,itb,coblong,Kos Putri,-6.8802224,107.6138338,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000000,16,Medium,4,3,0,1,16
150,itb,coblong,Kos Putra,-6.887144,107.616493,3,3.5,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1350000,10.5,Medium,22,7,3,12,10.5
151,itb,coblong,Kos Putra,-6.8796317,107.6096581,4,2.5,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1200000,10,Medium,21,6,5,10,10
152,itb,coblong,Kos Campur,-6.890559,107.625911,3,4,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1300000,12,Medium,22,8,3,11,12
153,itb,sukajadi,Kos Campur,-6.884178613,107.5983338,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,650000,9,Low,9,0,5,4,9
154,itb,coblong,Kos Campur,-6.883139,107.62003,3,4,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,2000000,12,Medium,23,9,3,11,12
155,itb,cidadap,Kos Campur,-6.8830369,107.6063603,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,800000,12,Low,16,4,5,7,12
156,itb,coblong,Kos Putri,-6.877947,107.613691,4,5,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,2500000,20,High,25,9,3,13,20
157,itb,coblong,Kos Campur,-6.872597,107.614004,2,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1507000,8,Medium,23,7,5,11,8
158,itb,coblong,Kos Campur,-6.884225,107.620921,3,4,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1600000,12,Medium,22,9,4,9,12
159,itb,coblong,Kos Putri,-6.881056718,107.6154044,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,2200000,9,High,16,6,2,8,9
160,itb,coblong,Kos Putra,-6.88631,107.617521,2.4,4.4,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1800000,10.56,Medium,20,8,2,10,10.56
161,itb,coblong,Kos Putri,-6.881098879,107.6162581,4.5,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,2600000,18,High,20,9,2,9,18
162,itb,cibeunying kaler,Kos Campur,-6.879114803,107.6274455,3,3.5,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1250000,10.5,Medium,11,2,4,5,10.5
163,itb,cidadap,Kos Putri,-6.8737973,107.6082266,3,4,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1200000,12,Medium,21,8,2,11,12
164,itb,coblong,Kos Campur,-6.88782174,107.6244796,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2600000,16,High,24,10,2,12,16
165,itb,coblong,Kos Campur,-6.88575,107.620197,3,3,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,900000,9,Low,16,5,3,8,9
166,itb,coblong,Kos Campur,-6.896282208,107.6222239,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1000000,9,Low,19,5,4,10,9
167,itb,cibeunying kaler,Kos Campur,-6.888664864,107.6278927,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,900000,9,Low,15,5,3,7,9
168,itb,coblong,Kos Putra,-6.890744,107.6280512,3,4,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1400000,12,Medium,24,9,3,12,12
169,itb,coblong,Kos Campur,-6.8731598,107.6183507,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,650000,9,Low,8,0,3,5,9
170,itb,sukajadi,Kos Putri,-6.8929206,107.602113,3,4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,970000,12,Low,12,0,5,7,12
171,itb,sukasari,Kos Putri,-6.875176,107.594918,2.5,3,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1200000,7.5,Medium,18,7,2,9,7.5
172,itb,cidadap,Kos Campur,-6.876251511,107.6061021,3,4,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1150000,12,Medium,20,4,6,10,12
173,itenas,coblong,Kos Campur,-6.882192689,107.6190484,3,3,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1330000,9,Medium,22,6,6,10,9
174,itenas,coblong,Kos Campur,-6.88623715,107.6204239,4,3,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1564000,12,Medium,19,6,3,10,12
175,itenas,coblong,Kos Campur,-6.88623715,107.6204239,4,3,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1897000,12,Medium,21,8,3,10,12
176,itenas,coblong,Kos Putri,-6.886061,107.618749,3,3,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1800000,9,Medium,23,8,2,13,9
177,itenas,cibeunying kaler,Kos Putra,-6.8912,107.630718,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,896200,9,Low,12,3,3,6,9
178,itenas,cibeunying kaler,Kos Putra,-6.887501,107.627752,3,3,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1300000,9,Medium,21,8,2,11,9
179,itenas,cibeunying kaler,Kos Putra,-6.8965983,107.6281153,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,790000,9,Low,12,1,5,6,9
180,itenas,coblong,Kos Campur,-6.897509759,107.6207829,3,4,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1750000,12,Medium,18,7,2,9,12
181,itenas,coblong,Kos Campur,-6.89124559,107.6247696,3,3.5,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1348000,10.5,Medium,16,7,1,8,10.5
182,itenas,coblong,Kos Putra,-6.89332,107.6203,3,3.3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,729000,9.9,Low,13,1,5,7,9.9
183,itenas,coblong,Kos Putra,-6.887059,107.619869,3,3,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2000000,9,Medium,21,9,2,10,9
184,itenas,coblong,Kos Putra,-6.88646435,107.6250586,3,4,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1750000,12,Medium,21,8,2,11,12
185,itenas,cibeunying kaler,Kos Putra,-6.89717304,107.6321881,3,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,899000,9,Low,18,7,3,8,9
186,itenas,cibeunying kaler,Kos Putra,-6.89717304,107.6321881,4,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,945000,16,Low,18,7,3,8,16
187,itenas,cibeunying kaler,Kos Putra,-6.8965983,107.6281153,2.5,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,745000,7.5,Low,11,1,4,6,7.5
188,itenas,coblong,Kos Putri,-6.898466035,107.6172155,3,4,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1750000,12,Medium,25,9,4,12,12
189,itenas,coblong,Kos Putri,-6.881059,107.621186,5,4,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,2200000,20,High,23,8,2,13,20
